"Station Name","MAC Address","Org Name","Start Date","Start Time Zone","End Date","End Time Zone","Transaction Date (Pacific Time)","Total Duration (hh:mm:ss)","Charging Time (hh:mm:ss)","Energy (kWh)","GHG Savings (kg)","Gasoline Savings (gallons)","Port Type","Port Number","Plug Type","EVSE ID","Address 1","Address 2",City,State/Province,"Postal Code",Country,Latitude,Longitude,Currency,Fee,"Ended By","Plug In Event Id","Driver Postal Code","User ID","Start SOC","End SOC",County,"System S/N","Model Number"
"CALPOLY / LOT H2 EV1",0024:B100:0002:2342,"California Polytechnic State University","2020-02-28 08:20:33",PST,"2020-02-28 12:14:30",PST,"2020-02-28 12:15:59",03:53:56,01:31:40,4.744,1.993,0.595,"Level 2",1,J1772,116199,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302666,-120.663521,USD,0.520,"Plug Out at Vehicle",3374,93433,378691,,,"San Luis Obispo County",151241001192,CT4025-HD
"CALPOLY / LOT H2 EV1",0024:B100:0002:2342,"California Polytechnic State University","2020-02-28 12:11:45",PST,"2020-02-28 12:12:54",PST,"2020-02-28 12:13:46",00:01:09,00:00:00,0.000,0.000,0.000,"Level 2",2,J1772,116199,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302666,-120.663521,USD,0.000,"Plug Out at Vehicle",3375,93420,21005971,,,"San Luis Obispo County",151241001192,CT4025-HD
"CALPOLY / LOT H2 EV1",0024:B100:0002:2342,"California Polytechnic State University","2020-02-28 08:04:10",PST,"2020-02-28 12:04:40",PST,"2020-02-28 12:06:07",04:00:29,01:16:33,8.204,3.446,1.030,"Level 2",2,J1772,116199,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302666,-120.663521,USD,0.950,"Plug Out at Vehicle",3373,93405,4055551,,,"San Luis Obispo County",151241001192,CT4025-HD
"CALPOLY / LOT H2 EV2",0024:B100:0002:12F1,"California Polytechnic State University","2020-02-28 08:21:16",PST,"2020-02-28 11:54:12",PST,"2020-02-28 11:55:47",03:32:56,02:06:14,6.754,2.837,0.848,"Level 2",1,J1772,116197,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302597,-120.663498,USD,0.740,"Plug Out at Vehicle",4563,93442,20631051,,,"San Luis Obispo County",142741005544,CT4025-HD
"CALPOLY / GRAND EV1",0024:B100:0002:1EFF,"California Polytechnic State University","2020-02-28 11:47:35",PST,"2020-02-28 11:48:10",PST,"2020-02-28 11:49:41",00:00:35,00:00:00,0.000,0.000,0.000,"Level 2",2,J1772,118615,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298355,-120.657600,USD,0.000,"Plug Out at Vehicle",3382,93420,379067,,,"San Luis Obispo County",150241000125,CT4020-HD
"CALPOLY / GRAND EV1",0024:B100:0002:1EFF,"California Polytechnic State University","2020-02-28 11:06:33",PST,"2020-02-28 11:47:09",PST,"2020-02-28 11:48:20",00:40:36,00:00:00,0.000,0.000,0.000,"Level 2",2,J1772,118615,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298355,-120.657600,USD,0.000,"Plug Out at Vehicle",3381,93420,379067,,,"San Luis Obispo County",150241000125,CT4020-HD
"CALPOLY / GRAND EV2",0024:B100:0002:2010,"California Polytechnic State University","2020-02-28 07:06:17",PST,"2020-02-28 11:22:02",PST,"2020-02-28 11:23:00",04:15:44,02:05:43,12.162,5.108,1.526,"Level 2",1,J1772,119343,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298370,-120.657578,USD,2.920,"Plug Out at Vehicle",1582902374,93446,1183311,,,"San Luis Obispo County",150541000428,CT4020-HD-GW
"CALPOLY / LOT H2 EV4",0024:B100:0002:1302,"California Polytechnic State University","2020-02-28 07:46:40",PST,"2020-02-28 10:49:17",PST,"2020-02-28 10:50:13",03:02:37,01:33:04,5.480,2.302,0.688,"Level 2",1,J1772,116201,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302479,-120.663467,USD,0.600,"Plug Out at Vehicle",6022,93422,377913,,,"San Luis Obispo County",142741005561,CT4025-HD
"CALPOLY / GRAND EV1",0024:B100:0002:1EFF,"California Polytechnic State University","2020-02-28 07:49:57",PST,"2020-02-28 10:24:18",PST,"2020-02-28 10:26:15",02:34:24,01:45:27,11.768,4.943,1.477,"Level 2",2,J1772,118615,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298355,-120.657600,USD,1.290,"Plug Out at Vehicle",3379,93449,404097,,,"San Luis Obispo County",150241000125,CT4020-HD
"CALPOLY / LOT H2 EV4",0024:B100:0002:1302,"California Polytechnic State University","2020-02-28 07:12:58",PST,"2020-02-28 09:49:26",PST,"2020-02-28 09:50:21",02:36:28,02:10:01,13.549,5.691,1.700,"Level 2",2,J1772,116201,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302479,-120.663467,USD,1.490,"Plug Out at Vehicle",6021,93422,20519581,,,"San Luis Obispo County",142741005561,CT4025-HD
"CALPOLY / LOT H2 EV3",0024:B100:0002:1280,"California Polytechnic State University","2020-02-28 08:12:25",PST,"2020-02-28 09:37:47",PST,"2020-02-28 09:38:26",01:25:20,01:25:11,9.852,4.138,1.236,"Level 2",2,J1772,115119,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302551,-120.663490,USD,1.080,"Plug Out at Vehicle",5409,93442,20090241,,,"San Luis Obispo County",142641005445,CT4025-HD-GW
"CALPOLY / GRAND EV2",0024:B100:0002:2010,"California Polytechnic State University","2020-02-28 06:35:05",PST,"2020-02-28 09:19:26",PST,"2020-02-28 09:22:05",02:44:21,02:16:51,7.797,3.275,0.979,"Level 2",2,J1772,119343,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298370,-120.657578,USD,0.860,"Plug Out at Vehicle",5558,93405,648859,,,"San Luis Obispo County",150541000428,CT4020-HD-GW
"CALPOLY / GRAND EV1",0024:B100:0002:1EFF,"California Polytechnic State University","2020-02-28 06:35:39",PST,"2020-02-28 08:32:08",PST,"2020-02-28 08:33:05",01:56:34,01:56:01,13.966,5.866,1.753,"Level 2",1,J1772,118615,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298355,-120.657600,USD,1.540,"Plug Out at Vehicle",3378,93420,311217,,,"San Luis Obispo County",150241000125,CT4020-HD
"CALPOLY / GRAND EV1",0024:B100:0002:1EFF,"California Polytechnic State University","2020-02-28 06:38:23",PST,"2020-02-28 07:31:01",PST,"2020-02-28 07:32:32",00:52:41,00:52:20,6.166,2.590,0.774,"Level 2",2,J1772,118615,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298355,-120.657600,USD,0.680,"Plug Out at Vehicle",1582900695,93405,20901711,,,"San Luis Obispo County",150241000125,CT4020-HD
"CALPOLY / LOT H2 EV3",0024:B100:0002:1280,"California Polytechnic State University","2020-02-27 18:45:41",PST,"2020-02-27 22:54:17",PST,"2020-02-27 22:55:07",04:08:36,03:06:24,5.238,2.200,0.657,"Level 2",2,J1772,115119,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302551,-120.663490,USD,1.440,"Plug Out at Vehicle",1582857934,90250,20403011,,,"San Luis Obispo County",142641005445,CT4025-HD-GW
"CALPOLY / LOT H2 EV2",0024:B100:0002:12F1,"California Polytechnic State University","2020-02-27 19:29:56",PST,"2020-02-27 22:32:23",PST,"2020-02-27 22:33:06",03:02:27,02:39:47,17.732,7.447,2.225,"Level 2",2,J1772,116197,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302597,-120.663498,USD,1.760,"Plug Out at Vehicle",1582860590,93410,20436131,,,"San Luis Obispo County",142741005544,CT4025-HD
"CALPOLY / GRAND EV1",0024:B100:0002:1EFF,"California Polytechnic State University","2020-02-27 18:57:50",PST,"2020-02-27 22:01:49",PST,"2020-02-27 22:03:47",03:03:59,02:07:54,14.568,6.119,1.828,"Level 2",2,J1772,118615,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298355,-120.657600,USD,1.600,"Plug Out at Vehicle",1582858664,93401,21165371,,,"San Luis Obispo County",150241000125,CT4020-HD
"CALPOLY / GRAND EV2",0024:B100:0002:2010,"California Polytechnic State University","2020-02-27 18:38:07",PST,"2020-02-27 20:29:24",PST,"2020-02-27 20:30:08",01:51:14,01:50:34,13.362,5.612,1.677,"Level 2",2,J1772,119343,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298370,-120.657578,USD,1.470,"Plug Out at Vehicle",5557,93420,4265041,,,"San Luis Obispo County",150541000428,CT4020-HD-GW
"CALPOLY / LOT H2 EV1",0024:B100:0002:2342,"California Polytechnic State University","2020-02-27 17:10:02",PST,"2020-02-27 20:25:47",PST,"2020-02-27 20:26:29",03:15:45,02:24:56,15.686,6.588,1.969,"Level 2",1,J1772,116199,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302666,-120.663521,USD,1.730,"Plug Out at Vehicle",3372,92336,601291,,,"San Luis Obispo County",151241001192,CT4025-HD
"CALPOLY / LOT H2 EV4",0024:B100:0002:1302,"California Polytechnic State University","2020-02-27 15:56:15",PST,"2020-02-27 19:21:22",PST,"2020-02-27 19:22:06",03:25:07,00:16:44,0.913,0.383,0.115,"Level 2",2,J1772,116201,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302479,-120.663467,USD,0.100,"Plug Out at Vehicle",6019,N/A,,,,"San Luis Obispo County",142741005561,CT4025-HD
"CALPOLY / LOT H2 EV2",0024:B100:0002:12F1,"California Polytechnic State University","2020-02-27 15:53:34",PST,"2020-02-27 18:45:49",PST,"2020-02-27 18:46:47",02:52:15,01:07:14,2.302,0.967,0.289,"Level 2",2,J1772,116197,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302597,-120.663498,USD,0.250,"Plug Out at Vehicle",4561,93442,4139281,,,"San Luis Obispo County",142741005544,CT4025-HD
"CALPOLY / LOT H2 EV3",0024:B100:0002:1280,"California Polytechnic State University","2020-02-27 14:50:37",PST,"2020-02-27 18:04:27",PST,"2020-02-27 18:05:11",03:13:49,03:12:35,10.173,4.273,1.277,"Level 2",1,J1772,115119,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302551,-120.663490,USD,1.120,"Plug Out at Vehicle",5407,93422,234687,,,"San Luis Obispo County",142641005445,CT4025-HD-GW
"CALPOLY / LOT H2 EV2",0024:B100:0002:12F1,"California Polytechnic State University","2020-02-27 15:25:26",PST,"2020-02-27 17:54:14",PST,"2020-02-27 17:54:56",02:28:46,02:28:19,17.141,7.199,2.151,"Level 2",1,J1772,116197,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302597,-120.663498,USD,1.890,"Plug Out at Vehicle",4560,93442,20735861,,,"San Luis Obispo County",142741005544,CT4025-HD
"CALPOLY / LOT H2 EV4",0024:B100:0002:1302,"California Polytechnic State University","2020-02-27 16:23:02",PST,"2020-02-27 17:50:05",PST,"2020-02-27 17:50:54",01:27:03,01:19:45,8.137,3.418,1.021,"Level 2",1,J1772,116201,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302479,-120.663467,USD,0.900,"Plug Out at Vehicle",6020,93422,1248301,,,"San Luis Obispo County",142741005561,CT4025-HD
"CALPOLY / GRAND EV2",0024:B100:0002:2010,"California Polytechnic State University","2020-02-27 15:48:05",PST,"2020-02-27 17:18:42",PST,"2020-02-27 17:20:49",01:30:37,01:30:20,10.820,4.544,1.358,"Level 2",2,J1772,119343,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298370,-120.657578,USD,1.190,"Plug Out at Vehicle",5554,93401,2349971,,,"San Luis Obispo County",150541000428,CT4020-HD-GW
"CALPOLY / GRAND EV1",0024:B100:0002:1EFF,"California Polytechnic State University","2020-02-27 13:10:52",PST,"2020-02-27 17:09:50",PST,"2020-02-27 17:12:15",03:59:02,03:58:49,12.329,5.178,1.547,"Level 2",1,J1772,118615,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298355,-120.657600,USD,1.360,"Plug Out at Vehicle",3377,93402,4131601,,,"San Luis Obispo County",150241000125,CT4020-HD
"CALPOLY / LOT H2 EV1",0024:B100:0002:2342,"California Polytechnic State University","2020-02-27 15:05:08",PST,"2020-02-27 17:09:45",PST,"2020-02-27 17:10:29",02:04:37,00:00:00,0.000,0.000,0.000,"Level 2",2,J1772,116199,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302666,-120.663521,USD,0.000,"Plug Out at Vehicle",3370,92336,601291,,,"San Luis Obispo County",151241001192,CT4025-HD
"CALPOLY / GRAND EV2",0024:B100:0002:2010,"California Polytechnic State University","2020-02-27 16:56:09",PST,"2020-02-27 16:56:14",PST,"2020-02-27 16:56:18",00:00:05,00:00:00,0.000,0.000,0.000,"Level 2",1,J1772,119343,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298370,-120.657578,USD,0.000,Customer,5556,94040,19930631,,,"San Luis Obispo County",150541000428,CT4020-HD-GW
"CALPOLY / GRAND EV2",0024:B100:0002:2010,"California Polytechnic State University","2020-02-27 16:33:28",PST,"2020-02-27 16:41:30",PST,"2020-02-27 16:42:14",00:08:07,00:07:49,0.891,0.374,0.112,"Level 2",1,J1772,119343,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298370,-120.657578,USD,0.100,"Plug Out at Vehicle",5555,93428,3367961,,,"San Luis Obispo County",150541000428,CT4020-HD-GW
"CALPOLY / LOT H2 EV3",0024:B100:0002:1280,"California Polytechnic State University","2020-02-27 14:54:58",PST,"2020-02-27 16:27:52",PST,"2020-02-27 16:28:51",01:32:53,01:32:47,5.854,2.459,0.735,"Level 2",2,J1772,115119,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302551,-120.663490,USD,0.640,"Plug Out at Vehicle",5408,93428,459349,,,"San Luis Obispo County",142641005445,CT4025-HD-GW
"CALPOLY / LOT H2 EV1",0024:B100:0002:2342,"California Polytechnic State University","2020-02-27 15:56:15",PST,"2020-02-27 16:23:49",PST,"2020-02-27 16:24:47",00:27:34,00:04:57,0.178,0.075,0.022,"Level 2",1,J1772,116199,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302666,-120.663521,USD,0.020,"Plug Out at Vehicle",3371,91606,4528401,,,"San Luis Obispo County",151241001192,CT4025-HD
"CALPOLY / LOT H2 EV4",0024:B100:0002:1302,"California Polytechnic State University","2020-02-27 14:08:02",PST,"2020-02-27 16:03:04",PST,"2020-02-27 16:04:55",01:55:02,01:21:17,8.751,3.675,1.098,"Level 2",1,J1772,116201,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302479,-120.663467,USD,0.960,"Plug Out at Vehicle",1582841276,90019,20638611,,,"San Luis Obispo County",142741005561,CT4025-HD
"CALPOLY / LOT H2 EV4",0024:B100:0002:1302,"California Polytechnic State University","2020-02-27 12:51:02",PST,"2020-02-27 15:52:25",PST,"2020-02-27 15:53:09",03:01:23,02:06:19,6.639,2.789,0.833,"Level 2",2,J1772,116201,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302479,-120.663467,USD,0.730,"Plug Out at Vehicle",6018,93442,20631051,,,"San Luis Obispo County",142741005561,CT4025-HD
"CALPOLY / LOT H2 EV1",0024:B100:0002:2342,"California Polytechnic State University","2020-02-27 13:45:18",PST,"2020-02-27 15:42:44",PST,"2020-02-27 15:44:31",01:57:26,00:03:08,0.060,0.025,0.008,"Level 2",1,J1772,116199,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302666,-120.663521,USD,0.010,"Plug Out at Vehicle",3369,91606,4528401,,,"San Luis Obispo County",151241001192,CT4025-HD
"CALPOLY / GRAND EV1",0024:B100:0002:1EFF,"California Polytechnic State University","2020-02-27 12:57:48",PST,"2020-02-27 15:13:42",PST,"2020-02-27 15:14:28",02:15:54,01:40:12,5.841,2.453,0.733,"Level 2",2,J1772,118615,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298355,-120.657600,USD,0.640,"Plug Out at Vehicle",3376,93420,1260731,,,"San Luis Obispo County",150241000125,CT4020-HD
"CALPOLY / LOT H2 EV2",0024:B100:0002:12F1,"California Polytechnic State University","2020-02-27 11:48:42",PST,"2020-02-27 15:09:10",PST,"2020-02-27 15:10:30",03:20:28,01:51:00,5.843,2.454,0.733,"Level 2",2,J1772,116197,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302597,-120.663498,USD,0.640,"Plug Out at Vehicle",4558,93401,1141501,,,"San Luis Obispo County",142741005544,CT4025-HD
"CALPOLY / GRAND EV2",0024:B100:0002:2010,"California Polytechnic State University","2020-02-27 11:49:47",PST,"2020-02-27 15:09:39",PST,"2020-02-27 15:10:25",03:19:52,01:08:30,2.293,0.963,0.288,"Level 2",1,J1772,119343,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298370,-120.657578,USD,0.250,"Plug Out at Vehicle",5553,94040,2317461,,,"San Luis Obispo County",150541000428,CT4020-HD-GW
"CALPOLY / LOT H2 EV2",0024:B100:0002:12F1,"California Polytechnic State University","2020-02-27 11:53:38",PST,"2020-02-27 15:07:41",PST,"2020-02-27 15:08:23",03:14:03,00:00:00,0.000,0.000,0.000,"Level 2",1,J1772,116197,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302597,-120.663498,USD,0.000,"Plug Out at Vehicle",4559,93405,2150121,,,"San Luis Obispo County",142741005544,CT4025-HD
"CALPOLY / GRAND EV2",0024:B100:0002:2010,"California Polytechnic State University","2020-02-27 11:16:42",PST,"2020-02-27 14:57:03",PST,"2020-02-27 14:57:46",03:40:21,02:38:08,18.981,7.972,2.382,"Level 2",2,J1772,119343,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298370,-120.657578,USD,2.090,"Plug Out at Vehicle",5552,93444,381265,,,"San Luis Obispo County",150541000428,CT4020-HD-GW
"CALPOLY / LOT H2 EV3",0024:B100:0002:1280,"California Polytechnic State University","2020-02-27 12:19:00",PST,"2020-02-27 14:37:55",PST,"2020-02-27 14:40:43",02:18:55,01:49:53,5.961,2.504,0.748,"Level 2",1,J1772,115119,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302551,-120.663490,USD,0.660,"Plug Out at Vehicle",1582834735,93405,469743,,,"San Luis Obispo County",142641005445,CT4025-HD-GW
"CALPOLY / LOT H2 EV3",0024:B100:0002:1280,"California Polytechnic State University","2020-02-27 11:13:59",PST,"2020-02-27 14:38:35",PST,"2020-02-27 14:40:13",03:24:36,00:32:57,2.529,1.062,0.317,"Level 2",2,J1772,115119,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302551,-120.663490,USD,0.280,"Plug Out at Vehicle",5406,93422,20519581,,,"San Luis Obispo County",142641005445,CT4025-HD-GW
"CALPOLY / LOT H2 EV1",0024:B100:0002:2342,"California Polytechnic State University","2020-02-27 11:01:48",PST,"2020-02-27 14:34:36",PST,"2020-02-27 14:36:16",03:32:48,00:34:09,0.046,0.019,0.006,"Level 2",2,J1772,116199,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302666,-120.663521,USD,0.010,"Plug Out at Vehicle",3367,93433,378691,,,"San Luis Obispo County",151241001192,CT4025-HD
"CALPOLY / LOT H2 EV1",0024:B100:0002:2342,"California Polytechnic State University","2020-02-27 11:58:18",PST,"2020-02-27 13:45:03",PST,"2020-02-27 13:45:50",01:46:45,01:42:46,5.475,2.300,0.687,"Level 2",1,J1772,116199,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302666,-120.663521,USD,0.600,"Plug Out at Vehicle",3368,91606,4528401,,,"San Luis Obispo County",151241001192,CT4025-HD
"CALPOLY / LOT H2 EV4",0024:B100:0002:1302,"California Polytechnic State University","2020-02-27 09:34:07",PST,"2020-02-27 13:10:33",PST,"2020-02-27 13:12:20",03:36:26,01:20:59,4.529,1.902,0.568,"Level 2",1,J1772,116201,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302479,-120.663467,USD,0.500,"Plug Out at Vehicle",6016,93405,4302971,,,"San Luis Obispo County",142741005561,CT4025-HD
"CALPOLY / GRAND EV1",0024:B100:0002:1EFF,"California Polytechnic State University","2020-02-27 12:57:03",PST,"2020-02-27 12:57:41",PST,"2020-02-27 12:58:20",00:00:39,00:00:00,0.000,0.000,0.000,"Level 2",2,J1772,118615,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298355,-120.657600,USD,0.000,Customer,3375,93420,1260731,,,"San Luis Obispo County",150241000125,CT4020-HD
"CALPOLY / GRAND EV1",0024:B100:0002:1EFF,"California Polytechnic State University","2020-02-27 10:35:08",PST,"2020-02-27 12:44:24",PST,"2020-02-27 12:45:25",02:09:16,01:06:59,2.252,0.946,0.283,"Level 2",1,J1772,118615,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298355,-120.657600,USD,0.250,"Plug Out at Vehicle",3374,93420,379067,,,"San Luis Obispo County",150241000125,CT4020-HD
"CALPOLY / LOT H2 EV4",0024:B100:0002:1302,"California Polytechnic State University","2020-02-27 11:06:28",PST,"2020-02-27 12:41:33",PST,"2020-02-27 12:42:19",01:35:05,01:22:29,6.302,2.647,0.791,"Level 2",2,J1772,116201,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302479,-120.663467,USD,0.690,"Plug Out at Vehicle",6017,N/A,,,,"San Luis Obispo County",142741005561,CT4025-HD
"CALPOLY / GRAND EV1",0024:B100:0002:1EFF,"California Polytechnic State University","2020-02-27 08:04:34",PST,"2020-02-27 11:58:49",PST,"2020-02-27 12:00:16",03:54:15,01:05:04,6.987,2.935,0.877,"Level 2",2,J1772,118615,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298355,-120.657600,USD,0.770,"Plug Out at Vehicle",3373,93422,1248301,,,"San Luis Obispo County",150241000125,CT4020-HD
"CALPOLY / LOT H2 EV3",0024:B100:0002:1280,"California Polytechnic State University","2020-02-27 08:02:48",PST,"2020-02-27 11:58:21",PST,"2020-02-27 12:00:15",03:55:37,01:46:33,5.768,2.423,0.724,"Level 2",1,J1772,115119,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302551,-120.663490,USD,0.630,"Plug Out at Vehicle",1582819362,78732,963551,,,"San Luis Obispo County",142641005445,CT4025-HD-GW
